time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-29 00:00:00+00:00,1,1,55,34
2024-08-30 00:00:00+00:00,9,7,587,185
2024-08-31 00:00:00+00:00,8,8,426,105
2024-09-01 00:00:00+00:00,5,5,475,102
2024-09-02 00:00:00+00:00,8,6,974,219
2024-09-03 00:00:00+00:00,13,12,1218,211
2024-09-04 00:00:00+00:00,8,8,773,206
2024-09-05 00:00:00+00:00,3,3,542,169
2024-09-06 00:00:00+00:00,7,6,843,157
2024-09-07 00:00:00+00:00,6,5,431,86
2024-09-08 00:00:00+00:00,6,5,246,90
2024-09-09 00:00:00+00:00,12,11,727,191
2024-09-10 00:00:00+00:00,14,10,802,167
2024-09-11 00:00:00+00:00,4,4,870,186
2024-09-12 00:00:00+00:00,5,5,710,128
