referrer,views_total,views_unique
github.com,1946,443
Google,1782,428
link.juejin.cn,485,41
aitable.ai,366,122
Bing,166,32
Baidu,132,37
nocobase.com,90,70
cn.bing.com,80,29
search.brave.com,78,5
DuckDuckGo,63,22
