referrer,views_total,views_unique
github.com,2498,433
Google,1739,453
link.juejin.cn,407,43
aitable.ai,359,108
Baidu,172,45
Bing,172,44
nocobase.com,131,91
cn.bing.com,110,27
DuckDuckGo,68,21
youtube.com,41,21
