referrer,views_total,views_unique
github.com,4887,1243
Google,1837,461
apitable.com,1494,304
link.juejin.cn,832,75
link.zhihu.com,351,59
cn.bing.com,349,49
Baidu,189,28
Bing,123,32
ya.ru,42,1
githubfast.com,36,2
