referrer,views_total,views_unique
github.com,3209,624
Google,2700,520
link.juejin.cn,869,89
aitable.ai,791,116
Bing,387,35
cn.bing.com,313,69
apitable.com,309,52
link.zhihu.com,301,64
Baidu,85,16
link.csdn.net,84,15
