referrer,views_total,views_unique
github.com,3340,519
Google,2450,472
link.juejin.cn,931,97
aitable.ai,363,121
Bing,168,39
link.zhihu.com,121,38
cn.bing.com,120,44
mygit.osfipin.com,110,3
Baidu,87,26
libhunt.com,86,2
