referrer,views_total,views_unique
github.com,3070,610
Google,2351,485
aitable.ai,772,112
link.juejin.cn,762,80
apitable.com,421,75
Bing,382,31
cn.bing.com,293,60
link.zhihu.com,284,63
Baidu,86,16
link.csdn.net,84,15
