referrer,views_total,views_unique
github.com,2174,443
Google,1405,509
link.juejin.cn,590,40
aitable.ai,449,99
Baidu,270,47
youtube.com,168,61
cn.bing.com,161,42
Bing,159,39
link.zhihu.com,97,28
yandex.ru,97,25
