referrer,views_total,views_unique
github.com,3104,701
Google,1634,376
link.juejin.cn,1104,87
apitable.com,925,217
Baidu,366,29
cn.bing.com,224,38
aitable.ai,162,29
link.zhihu.com,158,49
Bing,101,25
link.csdn.net,41,9
