referrer,views_total,views_unique
github.com,3611,661
Google,1753,400
apitable.com,1129,272
Baidu,466,142
link.zhihu.com,204,57
Bing,198,39
cn.bing.com,133,38
link.csdn.net,67,19
exmail.qq.com,34,6
help.apitable.com,31,10
