referrer,views_total,views_unique
github.com,4296,711
Google,1994,417
apitable.com,1273,256
link.juejin.cn,1227,174
Baidu,353,99
cn.bing.com,193,54
link.zhihu.com,193,41
Bing,137,36
oschina.net,125,40
yandex.ru,62,4
