referrer,views_total,views_unique
github.com,2626,401
Google,1695,468
link.juejin.cn,336,41
aitable.ai,288,90
Baidu,182,49
Bing,142,47
cn.bing.com,125,23
yandex.ru,94,10
link.zhihu.com,56,15
nocobase.com,53,24
