referrer,views_total,views_unique
github.com,2297,386
Google,1976,443
link.juejin.cn,322,41
aitable.ai,292,82
Bing,168,44
Baidu,162,43
cn.bing.com,115,22
yandex.ru,88,11
link.zhihu.com,51,13
kimi.moonshot.cn,50,4
