referrer,views_total,views_unique
github.com,3150,569
Google,2636,462
link.juejin.cn,636,93
aitable.ai,452,137
cn.bing.com,154,35
link.zhihu.com,117,33
Bing,105,31
atlas.scoutflo.com,39,11
help.aitable.ai,39,4
yandex.ru,38,10
