referrer,views_total,views_unique
github.com,2852,621
Google,1658,377
link.juejin.cn,1012,86
apitable.com,869,199
aitable.ai,365,43
Baidu,303,23
Bing,242,26
cn.bing.com,211,38
link.zhihu.com,182,52
link.csdn.net,77,11
