referrer,views_total,views_unique
github.com,3473,557
apitable.com,1793,295
Google,1212,406
link.juejin.cn,551,103
cn.bing.com,262,47
Baidu,246,56
link.zhihu.com,149,49
Bing,105,35
DuckDuckGo,73,6
link.csdn.net,65,16
