referrer,views_total,views_unique
news.ycombinator.com,20225,6730
github.com,4044,1062
apitable.com,2616,681
t.co,2206,1261
news.hada.io,445,283
Google,320,111
hckrnews.com,251,153
hn.premii.com,104,28
cla-assistant.io,92,14
vikadata.feishu.cn,85,9
