referrer,views_total,views_unique
github.com,2707,543
Google,1351,385
link.juejin.cn,1057,145
apitable.com,943,216
link.zhihu.com,253,61
Baidu,241,80
Bing,138,35
cn.bing.com,119,39
oschina.net,80,29
app.raindrop.io,75,1
