time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-14 00:00:00+00:00,,,1,1
2022-12-15 00:00:00+00:00,,,15,3
2022-12-16 00:00:00+00:00,,,6,5
2022-12-17 00:00:00+00:00,,,1,1
2022-12-19 00:00:00+00:00,,,22,8
2022-12-20 00:00:00+00:00,,,26,2
2022-12-21 00:00:00+00:00,,,93,5
2022-12-22 00:00:00+00:00,,,36,9
2022-12-23 00:00:00+00:00,4.0,2.0,111,19
2022-12-24 00:00:00+00:00,,,15,4
2022-12-25 00:00:00+00:00,320.0,59.0,15557,7241
2022-12-26 00:00:00+00:00,371.0,82.0,18083,4890
2022-12-27 00:00:00+00:00,387.0,70.0,3820,1210
2022-12-28 00:00:00+00:00,316.0,57.0,3129,681
