referrer,views_total,views_unique
github.com,2999,614
Google,2268,468
link.juejin.cn,1009,80
aitable.ai,700,107
apitable.com,511,96
Bing,374,28
link.zhihu.com,288,60
cn.bing.com,257,60
help.aitable.ai,80,18
link.csdn.net,68,9
