referrer,views_total,views_unique
github.com,5709,1449
Google,2021,409
apitable.com,1486,286
link.juejin.cn,794,76
link.zhihu.com,314,51
cn.bing.com,215,44
Bing,126,29
Baidu,116,16
ya.ru,42,1
yandex.ru,37,5
