referrer,views_total,views_unique
github.com,3214,503
Google,2469,467
link.juejin.cn,929,97
aitable.ai,409,130
Bing,174,39
link.zhihu.com,136,39
libhunt.com,123,3
cn.bing.com,122,45
mygit.osfipin.com,113,4
Baidu,87,26
