referrer,views_total,views_unique
github.com,6222,1603
Google,2000,412
apitable.com,1399,282
link.juejin.cn,922,90
Baidu,352,31
link.zhihu.com,303,54
cn.bing.com,186,38
Bing,92,27
ya.ru,42,1
cla-assistant.io,34,2
