referrer,views_total,views_unique
github.com,1268,338
Google,1229,428
aitable.ai,505,106
Baidu,195,53
link.juejin.cn,173,28
cn.bing.com,169,43
Bing,110,38
nocobase.com,70,41
link.zhihu.com,49,16
yandex.ru,48,14
