referrer,views_total,views_unique
github.com,1274,326
Google,1237,452
aitable.ai,453,104
link.juejin.cn,289,36
cn.bing.com,254,49
Baidu,190,52
nocobase.com,130,54
Bing,96,32
link.zhihu.com,46,14
yandex.ru,42,13
