referrer,views_total,views_unique
Google,1253,445
github.com,1232,327
aitable.ai,477,103
link.juejin.cn,247,32
Baidu,207,55
cn.bing.com,154,39
Bing,117,36
nocobase.com,76,49
link.zhihu.com,44,13
yandex.ru,42,14
