referrer,views_total,views_unique
github.com,2574,454
Google,1643,311
link.juejin.cn,812,87
aitable.ai,672,82
Baidu,262,57
cn.bing.com,229,50
link.zhihu.com,194,38
Bing,157,37
help.aitable.ai,125,7
link.csdn.net,72,10
