referrer,views_total,views_unique
github.com,2715,654
apitable.com,1133,311
Google,914,322
Baidu,219,73
link.zhihu.com,195,68
Bing,152,17
cn.bing.com,145,54
news.ycombinator.com,108,91
apitable.maihh.net,68,2
link.csdn.net,67,21
