referrer,views_total,views_unique
Google,1255,445
github.com,1223,316
aitable.ai,481,103
link.juejin.cn,286,37
cn.bing.com,212,46
Baidu,193,54
nocobase.com,174,60
Bing,110,33
link.zhihu.com,46,14
yandex.ru,40,12
