referrer,views_total,views_unique
github.com,1401,298
Google,1178,411
aitable.ai,304,77
cn.bing.com,198,40
link.juejin.cn,167,33
Baidu,141,39
Bing,87,29
nocobase.com,64,38
cn.v2ex.com,43,4
link.zhihu.com,39,14
