referrer,views_total,views_unique
github.com,3250,488
Google,2166,431
aitable.ai,697,188
link.juejin.cn,463,74
Baidu,169,50
link.zhihu.com,144,32
help.aitable.ai,121,33
cn.bing.com,115,38
Bing,86,35
link.csdn.net,44,13
