referrer,views_total,views_unique
github.com,3254,824
apitable.com,1463,499
news.hada.io,770,456
Google,451,134
b.hatena.ne.jp,359,249
t.co,358,164
news.ycombinator.com,272,160
help.apitable.com,69,11
gitpod.io,63,23
cn.bing.com,42,8
