referrer,views_total,views_unique
github.com,2445,643
Google,1316,353
apitable.com,886,263
Baidu,530,144
link.zhihu.com,153,61
cn.bing.com,151,41
link.csdn.net,100,23
medevel.com,76,14
Bing,70,20
runacap.com,45,15
