referrer,views_total,views_unique
news.ycombinator.com,20285,6749
github.com,4386,1136
apitable.com,2726,728
t.co,2239,1284
news.hada.io,592,351
Google,363,123
hckrnews.com,254,154
hn.premii.com,104,28
cla-assistant.io,92,14
vikadata.feishu.cn,88,10
