referrer,views_total,views_unique
Google,1990,437
github.com,1944,358
aitable.ai,359,85
link.juejin.cn,333,43
Bing,168,44
Baidu,166,42
cn.bing.com,141,28
yandex.ru,92,11
nocobase.com,54,27
link.zhihu.com,46,12
