referrer,views_total,views_unique
github.com,2105,448
Google,1730,430
link.juejin.cn,395,40
aitable.ai,376,124
Bing,169,36
Baidu,108,37
nocobase.com,100,75
cn.bing.com,82,29
search.brave.com,78,5
DuckDuckGo,64,22
