referrer,views_total,views_unique
github.com,2999,570
Google,1960,504
aitable.ai,793,110
link.juejin.cn,606,61
cn.bing.com,371,56
link.zhihu.com,92,28
Bing,82,27
apitable.com,79,4
help.aitable.ai,36,9
link.csdn.net,30,12
