time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-01 00:00:00+00:00,,,76,23
2023-10-02 00:00:00+00:00,11.0,10.0,753,137
2023-10-03 00:00:00+00:00,15.0,13.0,611,144
2023-10-04 00:00:00+00:00,12.0,10.0,622,144
2023-10-05 00:00:00+00:00,23.0,13.0,646,149
2023-10-06 00:00:00+00:00,24.0,15.0,524,146
2023-10-07 00:00:00+00:00,89.0,28.0,1278,250
2023-10-08 00:00:00+00:00,37.0,27.0,1357,228
2023-10-09 00:00:00+00:00,226.0,41.0,2566,309
2023-10-10 00:00:00+00:00,49.0,33.0,1926,316
2023-10-11 00:00:00+00:00,34.0,28.0,1155,229
2023-10-12 00:00:00+00:00,27.0,20.0,1792,233
2023-10-13 00:00:00+00:00,33.0,30.0,1428,251
2023-10-14 00:00:00+00:00,18.0,15.0,505,101
2023-10-15 00:00:00+00:00,16.0,13.0,287,77
