referrer,views_total,views_unique
github.com,4588,1113
Google,1531,457
apitable.com,1455,309
link.juejin.cn,644,94
Baidu,411,90
cn.bing.com,231,43
link.zhihu.com,175,44
Bing,126,36
link.csdn.net,56,15
cla-assistant.io,48,3
