referrer,views_total,views_unique
github.com,2112,410
Google,1759,421
aitable.ai,423,114
link.juejin.cn,414,41
Baidu,232,68
Bing,130,36
kkgithub.com,126,4
cn.bing.com,85,36
link.zhihu.com,79,9
youtube.com,45,30
