referrer,views_total,views_unique
github.com,3891,603
Google,2395,639
link.juejin.cn,852,84
aitable.ai,500,87
cn.bing.com,304,64
link.zhihu.com,230,41
Bing,127,39
help.aitable.ai,88,19
Baidu,87,15
apitable.com,62,9
