referrer,views_total,views_unique
github.com,3409,483
Google,1760,441
aitable.ai,607,144
link.juejin.cn,475,66
v2ex.com,212,90
link.zhihu.com,163,19
cn.bing.com,143,18
help.aitable.ai,138,28
link.csdn.net,112,7
Bing,92,36
