referrer,views_total,views_unique
github.com,4025,676
Google,1661,409
apitable.com,1230,241
link.juejin.cn,1092,154
Baidu,344,92
link.zhihu.com,189,42
cn.bing.com,163,48
Bing,129,36
oschina.net,118,36
yandex.ru,65,6
