referrer,views_total,views_unique
github.com,3090,467
Google,1628,403
aitable.ai,641,134
link.juejin.cn,355,53
link.zhihu.com,174,19
cn.bing.com,129,15
Bing,102,35
link.csdn.net,102,4
help.aitable.ai,93,26
v2ex.com,74,24
