url_path,views_total,views_unique
/apitable/apitable,1911,1187
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,355,199
/apitable/apitable/issues,175,75
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,116,75
/apitable/apitable/tree/develop,103,70
/apitable/apitable/releases,80,39
/apitable/apitable/tree/develop/packages,79,45
/apitable/apitable/issues/1754,66,64
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,63,45
/apitable/apitable/tree/develop/backend-server,47,36
