referrer,views_total,views_unique
github.com,2028,438
Google,1395,491
link.juejin.cn,547,41
aitable.ai,504,100
Baidu,268,46
Bing,152,36
cn.bing.com,148,38
youtube.com,115,58
link.zhihu.com,99,26
yandex.ru,98,26
