referrer,views_total,views_unique
github.com,4642,1314
Google,1687,472
apitable.com,1208,281
link.juejin.cn,982,111
link.zhihu.com,354,64
Baidu,350,112
Bing,145,34
cn.bing.com,118,41
link.csdn.net,68,19
oschina.net,64,19
