referrer,views_total,views_unique
Google,1680,424
github.com,1206,256
aitable.ai,246,74
link.juejin.cn,236,33
nocobase.com,176,64
cn.bing.com,166,35
Baidu,147,50
yandex.ru,93,13
Bing,71,29
kkgithub.com,57,2
