referrer,views_total,views_unique
github.com,3215,626
Google,2393,490
link.juejin.cn,1011,83
aitable.ai,629,103
apitable.com,547,112
Bing,376,30
link.zhihu.com,291,61
cn.bing.com,245,55
link.csdn.net,90,10
help.aitable.ai,80,18
