url_path,views_total,views_unique
/apitable/apitable,5420,2344
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,2287,779
/apitable/apitable/issues,1328,362
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,892,255
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,850,265
/apitable/apitable/tree/develop/packages,505,157
/apitable/apitable/blob/develop/package.json,280,150
/apitable/apitable/tree/develop/docs,279,102
/apitable/apitable/tree/develop/backend-server,276,114
/apitable/apitable/releases,219,130
