referrer,views_total,views_unique
github.com,2671,499
Google,1662,477
aitable.ai,639,145
link.juejin.cn,432,46
Baidu,414,110
Bing,206,68
kkgithub.com,126,4
cn.bing.com,111,38
yandex.ru,92,17
help.aitable.ai,65,26
