referrer,views_total,views_unique
github.com,2047,389
Google,1131,309
link.juejin.cn,620,61
aitable.ai,360,115
cn.bing.com,141,42
Baidu,119,22
Bing,92,19
link.zhihu.com,89,26
DuckDuckGo,43,7
gitee.com,42,8
