referrer,views_total,views_unique
github.com,4020,768
Google,1797,412
apitable.com,1399,456
Baidu,568,181
cn.bing.com,312,55
link.zhihu.com,257,84
gitee.com,196,33
t.co,177,64
Bing,85,22
unzip.dev,81,44
