referrer,views_total,views_unique
Google,2211,374
github.com,2079,435
aitable.ai,674,151
link.juejin.cn,493,67
link.zhihu.com,214,47
Bing,209,47
cn.bing.com,172,42
Baidu,149,45
link.csdn.net,67,12
search.brave.com,50,3
