referrer,views_total,views_unique
github.com,5438,1413
apitable.com,2338,722
news.hada.io,764,451
news.ycombinator.com,579,364
Google,544,156
t.co,454,233
b.hatena.ne.jp,358,248
cla-assistant.io,100,16
vikadata.feishu.cn,81,9
gitpod.io,68,30
