url_path,views_total,views_unique
/apitable/apitable,8030,3618
/apitable/apitable/issues,2331,435
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,2249,1054
/apitable/apitable/pulls,663,137
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,508,247
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,446,250
/apitable/apitable/releases,314,168
/apitable/apitable/tree/develop/packages,290,159
/apitable/apitable/tree/develop/backend-server,275,166
/apitable/apitable/commits/develop,272,66
