referrer,views_total,views_unique
github.com,2544,509
Google,1489,447
aitable.ai,613,125
news.ycombinator.com,544,36
link.juejin.cn,422,41
Baidu,375,104
Bing,205,64
cn.bing.com,105,35
yandex.ru,97,18
help.aitable.ai,52,21
