referrer,views_total,views_unique
github.com,3528,528
Google,1735,442
apitable.com,1482,283
link.juejin.cn,610,106
link.zhihu.com,199,50
sdtimes.com,183,1
cn.bing.com,132,31
Bing,129,30
Baidu,115,20
link.csdn.net,41,11
