referrer,views_total,views_unique
github.com,2596,698
Google,1491,349
apitable.com,929,276
Baidu,493,140
link.zhihu.com,232,77
cn.bing.com,146,45
gitee.com,91,14
link.csdn.net,85,25
medevel.com,78,12
Bing,60,18
