url_path,views_total,views_unique
/apitable/apitable,4433,2000
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,1363,602
/apitable/apitable/issues,1362,305
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,562,210
/apitable/apitable/search,427,93
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,369,182
/apitable/apitable/tree/develop/packages,252,118
/apitable/apitable/releases,237,128
/apitable/apitable/tree/develop/backend-server,180,89
/apitable/apitable/pulls,170,74
