referrer,views_total,views_unique
github.com,3782,470
Google,1733,415
aitable.ai,616,155
link.juejin.cn,480,63
v2ex.com,218,92
help.aitable.ai,173,35
link.zhihu.com,172,24
Baidu,166,46
cn.bing.com,127,27
Bing,43,31
