referrer,views_total,views_unique
github.com,1336,296
Google,1122,419
aitable.ai,290,84
cn.bing.com,165,41
link.juejin.cn,158,30
Baidu,130,34
Bing,94,27
nocobase.com,75,42
cn.v2ex.com,49,5
link.zhihu.com,40,15
