referrer,views_total,views_unique
github.com,4948,1206
apitable.com,1977,621
news.hada.io,769,454
Google,485,146
news.ycombinator.com,405,228
t.co,374,178
b.hatena.ne.jp,358,248
vikadata.feishu.cn,81,9
help.apitable.com,69,11
gitpod.io,64,27
