referrer,views_total,views_unique
github.com,5186,1352
Google,1693,482
apitable.com,1437,287
link.juejin.cn,923,114
Baidu,393,112
link.zhihu.com,315,59
Bing,151,37
cn.bing.com,84,33
link.csdn.net,76,17
help.apitable.com,46,10
